"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"1998/99","S08000017"," ",3,"SMR04"," ","320"," ","522.88"," ","240"," ","392.16"," ","80"," ","130.72"," "
"1998/99","S08000017"," ",4,"SMR04"," ","150"," ","433.53"," ","110"," ","317.92"," ","40"," ","115.61"," "
"1998/99","S08000017"," ",5,"SMR04"," ","25"," ","275.09"," ","15"," ","165.05"," ","10"," ","110.04"," "
"1998/99","S08000029"," ",1,"SMR04"," ","390"," ","865.4"," ","230"," ","510.36"," ","75"," ","166.42"," "
"1998/99","S08000029"," ",2,"SMR04"," ","580"," ","722.3"," ","390"," ","485.68"," ","130"," ","161.89"," "
"1998/99","S08000029"," ",3,"SMR04"," ","410"," ","527.69"," ","290"," ","373.24"," ","120"," ","154.45"," "
"1998/99","S08000029"," ",4,"SMR04"," ","345"," ","462.64"," ","235"," ","315.13"," ","90"," ","120.69"," "
"1998/99","S08000029"," ",5,"SMR04"," ","210"," ","304.76"," ","150"," ","217.69"," ","55"," ","79.82"," "
"1998/99","S08000019"," ",1,"SMR04"," ","325"," ","826.17"," ","235"," ","597.39"," ","55"," ","139.81"," "
"1998/99","S08000019"," ",2,"SMR04"," ","395"," ","565.81"," ","255"," ","365.27"," ","85"," ","121.76"," "
"1998/99","S08000019"," ",3,"SMR04"," ","295"," ","514.75"," ","205"," ","357.71"," ","60"," ","104.7"," "
"1998/99","S08000019"," ",4,"SMR04"," ","230"," ","369.26"," ","165"," ","264.9"," ","80"," ","128.44"," "
"1998/99","S08000019"," ",5,"SMR04"," ","185"," ","383.62"," ","120"," ","248.83"," ","40"," ","82.94"," "
"1998/99","S08000020"," ",1,"SMR04"," ","200"," ","864.01"," ","140"," ","604.8"," ","40"," ","172.8"," "
"1998/99","S08000020"," ",2,"SMR04"," ","550"," ","889.95"," ","355"," ","574.42"," ","85"," ","137.54"," "
"1998/99","S08000020"," ",3,"SMR04"," ","670"," ","580.95"," ","450"," ","390.19"," ","120"," ","104.05"," "
"1998/99","S08000020"," ",4,"SMR04"," ","625"," ","404.23"," ","470"," ","303.98"," ","225"," ","145.52"," "
"1998/99","S08000020"," ",5,"SMR04"," ","540"," ","310.74"," ","390"," ","224.43"," ","140"," ","80.56"," "
"1998/99","S08000031"," ",1,"SMR04"," ","5010"," ","988.31"," ","3430"," ","676.62"," ","1010"," ","199.24"," "
"1998/99","S08000031"," ",2,"SMR04"," ","1290"," ","614.94"," ","920"," ","438.56"," ","390"," ","185.91"," "
"1998/99","S08000031"," ",3,"SMR04"," ","685"," ","459.41"," ","520"," ","348.75"," ","185"," ","124.07"," "
"1998/99","S08000031"," ",4,"SMR04"," ","415"," ","289.61"," ","325"," ","226.8"," ","175"," ","122.12"," "
"1998/99","S08000031"," ",5,"SMR04"," ","545"," ","272.43"," ","405"," ","202.45"," ","155"," ","77.48"," "
"1998/99","S08000022"," ",1,"SMR04"," ","280"," ","1549.36"," ","180"," ","996.02"," ","40"," ","221.34"," "
"1998/99","S08000022"," ",2,"SMR04"," ","505"," ","771.25"," ","360"," ","549.8"," ","85"," ","129.81"," "
"1998/99","S08000022"," ",3,"SMR04"," ","610"," ","554.15"," ","440"," ","399.72"," ","125"," ","113.56"," "
"1998/99","S08000022"," ",4,"SMR04"," ","400"," ","553.04"," ","255"," ","352.57"," ","75"," ","103.7"," "
"1998/99","S08000022"," ",5,"SMR04"," ","100"," ","289.31"," ","75"," ","216.98"," ","20"," ","57.86"," "
"1998/99","S08000032"," ",1,"SMR04"," ","1275"," ","783.3"," ","915"," ","562.13"," ","315"," ","193.52"," "
"1998/99","S08000032"," ",2,"SMR04"," ","880"," ","600.14"," ","610"," ","416"," ","250"," ","170.49"," "
"1998/99","S08000032"," ",3,"SMR04"," ","505"," ","432.63"," ","365"," ","312.69"," ","135"," ","115.65"," "
"1998/99","S08000032"," ",4,"SMR04"," ","260"," ","348.68"," ","170"," ","227.98"," ","55"," ","73.76"," "
"1998/99","S08000032"," ",5,"SMR04"," ","105"," ","187.04"," ","85"," ","151.41"," ","20"," ","35.63"," "
"1998/99","S08000024"," ",1,"SMR04"," ","975"," ","1149.11"," ","650"," ","766.08"," ","165"," ","194.47"," "
"1998/99","S08000024"," ",2,"SMR04"," ","1545"," ","984.86"," ","980"," ","624.7"," ","230"," ","146.61"," "
"1998/99","S08000024"," ",3,"SMR04"," ","885"," ","700.48"," ","585"," ","463.03"," ","185"," ","146.43"," "
"1998/99","S08000024"," ",4,"SMR04"," ","805"," ","567.99"," ","520"," ","366.9"," ","240"," ","169.34"," "
"1998/99","S08000024"," ",5,"SMR04"," ","1005"," ","389.34"," ","680"," ","263.44"," ","220"," ","85.23"," "
"1998/99","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000025"," ",2,"SMR04"," ","5"," ","263.71"," ","5"," ","263.71"," ","0"," ","0"," "
"1998/99","S08000025"," ",3,"SMR04"," ","30"," ","395.62"," ","20"," ","263.75"," ","5"," ","65.94"," "
"1998/99","S08000025"," ",4,"SMR04"," ","15"," ","189.06"," ","10"," ","126.04"," ","5"," ","63.02"," "
"1998/99","S08000025"," ",5,"SMR04"," ","5"," ","229.67"," ","5"," ","229.67"," ","0"," ","0"," "
"1998/99","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000026"," ",3,"SMR04"," ","15"," ","241.43"," ","10"," ","160.95"," ","0"," ","0"," "
"1998/99","S08000026"," ",4,"SMR04"," ","30"," ","207.79"," ","25"," ","173.15"," ","5"," ","34.63"," "
"1998/99","S08000026"," ",5,"SMR04"," ","5"," ","244.02"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000030"," ",1,"SMR04"," ","870"," ","1211.92"," ","575"," ","800.98"," ","115"," ","160.2"," "
"1998/99","S08000030"," ",2,"SMR04"," ","655"," ","1029.53"," ","440"," ","691.6"," ","115"," ","180.76"," "
"1998/99","S08000030"," ",3,"SMR04"," ","435"," ","635.58"," ","325"," ","474.86"," ","70"," ","102.28"," "
"1998/99","S08000030"," ",4,"SMR04"," ","655"," ","553.05"," ","485"," ","409.51"," ","255"," ","215.31"," "
"1998/99","S08000030"," ",5,"SMR04"," ","295"," ","411.05"," ","220"," ","306.55"," ","140"," ","195.08"," "
"1998/99","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000028"," ",2,"SMR04"," ","30"," ","210.26"," ","25"," ","175.22"," ","25"," ","175.22"," "
"1998/99","S08000028"," ",3,"SMR04"," ","30"," ","226.04"," ","25"," ","188.37"," ","15"," ","113.02"," "
"1998/99","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000015"," ",1,"SMR04"," ","875"," ","1028.73"," ","575"," ","676.03"," ","155"," ","182.23"," "
"1999/00","S08000015"," ",2,"SMR04"," ","770"," ","691.13"," ","530"," ","475.71"," ","140"," ","125.66"," "
"1999/00","S08000015"," ",3,"SMR04"," ","375"," ","552.39"," ","270"," ","397.72"," ","75"," ","110.48"," "
"1999/00","S08000015"," ",4,"SMR04"," ","245"," ","446.76"," ","175"," ","319.12"," ","55"," ","100.29"," "
"1999/00","S08000015"," ",5,"SMR04"," ","170"," ","330.96"," ","105"," ","204.42"," ","30"," ","58.4"," "
"1999/00","S08000016"," ",1,"SMR04"," ","20"," ","630.12"," ","20"," ","630.12"," ","0"," ","0"," "
"1999/00","S08000016"," ",2,"SMR04"," ","65"," ","942.58"," ","45"," ","652.55"," ","5"," ","72.51"," "
"1999/00","S08000016"," ",3,"SMR04"," ","285"," ","801.35"," ","185"," ","520.17"," ","55"," ","154.65"," "
"1999/00","S08000016"," ",4,"SMR04"," ","215"," ","487.97"," ","150"," ","340.44"," ","50"," ","113.48"," "
"1999/00","S08000016"," ",5,"SMR04"," ","80"," ","496.43"," ","60"," ","372.32"," ","15"," ","93.08"," "
"1999/00","S08000017"," ",1,"SMR04"," ","120"," ","979.11"," ","95"," ","775.13"," ","30"," ","244.78"," "
"1999/00","S08000017"," ",2,"SMR04"," ","180"," ","577.52"," ","130"," ","417.09"," ","45"," ","144.38"," "
"1999/00","S08000017"," ",3,"SMR04"," ","270"," ","443.6"," ","200"," ","328.6"," ","70"," ","115.01"," "
"1999/00","S08000017"," ",4,"SMR04"," ","135"," ","387.82"," ","105"," ","301.64"," ","35"," ","100.55"," "
"1999/00","S08000017"," ",5,"SMR04"," ","25"," ","273.79"," ","15"," ","164.28"," ","10"," ","109.52"," "
"1999/00","S08000029"," ",1,"SMR04"," ","340"," ","753.1"," ","220"," ","487.3"," ","70"," ","155.05"," "
"1999/00","S08000029"," ",2,"SMR04"," ","525"," ","653.68"," ","330"," ","410.88"," ","120"," ","149.41"," "
"1999/00","S08000029"," ",3,"SMR04"," ","405"," ","521.84"," ","285"," ","367.22"," ","120"," ","154.62"," "
"1999/00","S08000029"," ",4,"SMR04"," ","320"," ","428.64"," ","215"," ","288"," ","65"," ","87.07"," "
"1999/00","S08000029"," ",5,"SMR04"," ","215"," ","310.23"," ","140"," ","202.01"," ","60"," ","86.58"," "
"1999/00","S08000019"," ",1,"SMR04"," ","275"," ","700.08"," ","195"," ","496.42"," ","40"," ","101.83"," "
"1999/00","S08000019"," ",2,"SMR04"," ","335"," ","478.73"," ","235"," ","335.82"," ","70"," ","100.03"," "
"1999/00","S08000019"," ",3,"SMR04"," ","260"," ","450.9"," ","190"," ","329.51"," ","60"," ","104.05"," "
"1999/00","S08000019"," ",4,"SMR04"," ","200"," ","319.25"," ","130"," ","207.52"," ","85"," ","135.68"," "
"1999/00","S08000019"," ",5,"SMR04"," ","120"," ","246.44"," ","100"," ","205.36"," ","35"," ","71.88"," "
"1999/00","S08000020"," ",1,"SMR04"," ","180"," ","785.79"," ","120"," ","523.86"," ","35"," ","152.79"," "
"1999/00","S08000020"," ",2,"SMR04"," ","475"," ","772.07"," ","305"," ","495.75"," ","80"," ","130.03"," "
"1999/00","S08000020"," ",3,"SMR04"," ","595"," ","519.67"," ","420"," ","366.83"," ","130"," ","113.54"," "
"1999/00","S08000020"," ",4,"SMR04"," ","635"," ","412.21"," ","450"," ","292.12"," ","230"," ","149.31"," "
"1999/00","S08000020"," ",5,"SMR04"," ","535"," ","304.5"," ","385"," ","219.13"," ","135"," ","76.84"," "
"1999/00","S08000031"," ",1,"SMR04"," ","4930"," ","994.02"," ","3415"," ","688.55"," ","925"," ","186.5"," "
"1999/00","S08000031"," ",2,"SMR04"," ","1350"," ","644.51"," ","990"," ","472.64"," ","365"," ","174.26"," "
"1999/00","S08000031"," ",3,"SMR04"," ","710"," ","475.02"," ","495"," ","331.18"," ","175"," ","117.08"," "
"1999/00","S08000031"," ",4,"SMR04"," ","460"," ","312.72"," ","345"," ","234.54"," ","170"," ","115.57"," "
"1999/00","S08000031"," ",5,"SMR04"," ","510"," ","252.59"," ","385"," ","190.68"," ","150"," ","74.29"," "
"1999/00","S08000022"," ",1,"SMR04"," ","265"," ","1483.02"," ","180"," ","1007.33"," ","25"," ","139.91"," "
"1999/00","S08000022"," ",2,"SMR04"," ","520"," ","796.84"," ","360"," ","551.66"," ","85"," ","130.25"," "
"1999/00","S08000022"," ",3,"SMR04"," ","695"," ","629.07"," ","480"," ","434.46"," ","135"," ","122.19"," "
"1999/00","S08000022"," ",4,"SMR04"," ","415"," ","573.3"," ","275"," ","379.9"," ","85"," ","117.42"," "
"1999/00","S08000022"," ",5,"SMR04"," ","90"," ","258.29"," ","70"," ","200.9"," ","20"," ","57.4"," "
"1999/00","S08000032"," ",1,"SMR04"," ","1270"," ","786.25"," ","915"," ","566.47"," ","295"," ","182.63"," "
"1999/00","S08000032"," ",2,"SMR04"," ","1030"," ","705.91"," ","695"," ","476.32"," ","235"," ","161.06"," "
"1999/00","S08000032"," ",3,"SMR04"," ","610"," ","524.15"," ","440"," ","378.08"," ","125"," ","107.41"," "
"1999/00","S08000032"," ",4,"SMR04"," ","235"," ","315.26"," ","160"," ","214.65"," ","60"," ","80.49"," "
"1999/00","S08000032"," ",5,"SMR04"," ","120"," ","211.51"," ","90"," ","158.63"," ","25"," ","44.06"," "
"1999/00","S08000024"," ",1,"SMR04"," ","1005"," ","1203.59"," ","675"," ","808.38"," ","135"," ","161.68"," "
"1999/00","S08000024"," ",2,"SMR04"," ","1445"," ","918.18"," ","910"," ","578.23"," ","235"," ","149.32"," "
"1999/00","S08000024"," ",3,"SMR04"," ","920"," ","722.69"," ","595"," ","467.39"," ","170"," ","133.54"," "
"1999/00","S08000024"," ",4,"SMR04"," ","860"," ","601.43"," ","570"," ","398.62"," ","205"," ","143.36"," "
"1999/00","S08000024"," ",5,"SMR04"," ","910"," ","349.3"," ","660"," ","253.34"," ","195"," ","74.85"," "
"1999/00","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000025"," ",2,"SMR04"," ","5"," ","266.38"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000025"," ",3,"SMR04"," ","20"," ","267.7"," ","15"," ","200.78"," ","5"," ","66.93"," "
"1999/00","S08000025"," ",4,"SMR04"," ","20"," ","252.56"," ","10"," ","126.28"," ","5"," ","63.14"," "
"1999/00","S08000025"," ",5,"SMR04"," ","5"," ","232.23"," ","5"," ","232.23"," ","0"," ","0"," "
"1999/00","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000026"," ",3,"SMR04"," ","10"," ","160.98"," ","5"," ","80.49"," ","0"," ","0"," "
"1999/00","S08000026"," ",4,"SMR04"," ","30"," ","210.47"," ","20"," ","140.31"," ","5"," ","35.08"," "
"1999/00","S08000026"," ",5,"SMR04"," ","10"," ","489.24"," ","5"," ","244.62"," ","0"," ","0"," "
"1999/00","S08000030"," ",1,"SMR04"," ","730"," ","1041.16"," ","505"," ","720.26"," ","105"," ","149.76"," "
"1999/00","S08000030"," ",2,"SMR04"," ","640"," ","1014.3"," ","455"," ","721.1"," ","95"," ","150.56"," "
"1999/00","S08000030"," ",3,"SMR04"," ","375"," ","549.1"," ","275"," ","402.67"," ","80"," ","117.14"," "
"1999/00","S08000030"," ",4,"SMR04"," ","620"," ","521.17"," ","465"," ","390.88"," ","235"," ","197.54"," "
"1999/00","S08000030"," ",5,"SMR04"," ","245"," ","339.05"," ","190"," ","262.94"," ","120"," ","166.06"," "
"1999/00","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000028"," ",2,"SMR04"," ","95"," ","673.04"," ","60"," ","425.08"," ","20"," ","141.69"," "
"1999/00","S08000028"," ",3,"SMR04"," ","100"," ","763.65"," ","60"," ","458.19"," ","15"," ","114.55"," "
"1999/00","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000015"," ",1,"SMR04"," ","810"," ","966.82"," ","570"," ","680.35"," ","130"," ","155.17"," "
"2000/01","S08000015"," ",2,"SMR04"," ","765"," ","690.44"," ","520"," ","469.32"," ","140"," ","126.35"," "
"2000/01","S08000015"," ",3,"SMR04"," ","345"," ","511.18"," ","240"," ","355.6"," ","65"," ","96.31"," "
"2000/01","S08000015"," ",4,"SMR04"," ","235"," ","427.67"," ","160"," ","291.18"," ","60"," ","109.19"," "
"2000/01","S08000015"," ",5,"SMR04"," ","180"," ","347.82"," ","115"," ","222.22"," ","30"," ","57.97"," "
"2000/01","S08000016"," ",1,"SMR04"," ","25"," ","792.9"," ","15"," ","475.74"," ","0"," ","0"," "
"2000/01","S08000016"," ",2,"SMR04"," ","45"," ","660.21"," ","35"," ","513.5"," ","10"," ","146.71"," "
"2000/01","S08000016"," ",3,"SMR04"," ","260"," ","729.05"," ","175"," ","490.7"," ","55"," ","154.22"," "
"2000/01","S08000016"," ",4,"SMR04"," ","245"," ","554.24"," ","165"," ","373.26"," ","55"," ","124.42"," "
"2000/01","S08000016"," ",5,"SMR04"," ","60"," ","365.56"," ","45"," ","274.17"," ","15"," ","91.39"," "
"2000/01","S08000017"," ",1,"SMR04"," ","140"," ","1160.77"," ","95"," ","787.66"," ","30"," ","248.74"," "
"2000/01","S08000017"," ",2,"SMR04"," ","175"," ","568.05"," ","140"," ","454.44"," ","40"," ","129.84"," "
"2000/01","S08000017"," ",3,"SMR04"," ","345"," ","568.95"," ","245"," ","404.04"," ","60"," ","98.95"," "
"2000/01","S08000017"," ",4,"SMR04"," ","125"," ","357.59"," ","95"," ","271.77"," ","30"," ","85.82"," "
"2000/01","S08000017"," ",5,"SMR04"," ","25"," ","275.39"," ","20"," ","220.31"," ","5"," ","55.08"," "
"2000/01","S08000029"," ",1,"SMR04"," ","285"," ","634.35"," ","190"," ","422.9"," ","60"," ","133.55"," "
"2000/01","S08000029"," ",2,"SMR04"," ","480"," ","598.21"," ","325"," ","405.03"," ","100"," ","124.63"," "
"2000/01","S08000029"," ",3,"SMR04"," ","410"," ","527.37"," ","275"," ","353.73"," ","130"," ","167.22"," "
"2000/01","S08000029"," ",4,"SMR04"," ","285"," ","378.24"," ","205"," ","272.07"," ","70"," ","92.9"," "
"2000/01","S08000029"," ",5,"SMR04"," ","175"," ","249.72"," ","125"," ","178.37"," ","50"," ","71.35"," "
"2000/01","S08000019"," ",1,"SMR04"," ","275"," ","705.62"," ","190"," ","487.52"," ","50"," ","128.29"," "
"2000/01","S08000019"," ",2,"SMR04"," ","415"," ","596.5"," ","265"," ","380.9"," ","80"," ","114.99"," "
"2000/01","S08000019"," ",3,"SMR04"," ","225"," ","388.04"," ","160"," ","275.94"," ","50"," ","86.23"," "
"2000/01","S08000019"," ",4,"SMR04"," ","235"," ","371.96"," ","150"," ","237.42"," ","95"," ","150.37"," "
"2000/01","S08000019"," ",5,"SMR04"," ","120"," ","243.55"," ","90"," ","182.66"," ","35"," ","71.03"," "
"2000/01","S08000020"," ",1,"SMR04"," ","175"," ","773.58"," ","120"," ","530.46"," ","30"," ","132.61"," "
"2000/01","S08000020"," ",2,"SMR04"," ","570"," ","934.55"," ","345"," ","565.65"," ","70"," ","114.77"," "
"2000/01","S08000020"," ",3,"SMR04"," ","585"," ","513.52"," ","405"," ","355.52"," ","125"," ","109.73"," "
"2000/01","S08000020"," ",4,"SMR04"," ","680"," ","443.29"," ","470"," ","306.39"," ","235"," ","153.19"," "
"2000/01","S08000020"," ",5,"SMR04"," ","545"," ","309.4"," ","340"," ","193.02"," ","115"," ","65.29"," "
"2000/01","S08000031"," ",1,"SMR04"," ","4595"," ","943.94"," ","3165"," ","650.18"," ","900"," ","184.88"," "
"2000/01","S08000031"," ",2,"SMR04"," ","1325"," ","634.68"," ","955"," ","457.45"," ","340"," ","162.86"," "
"2000/01","S08000031"," ",3,"SMR04"," ","685"," ","458.84"," ","485"," ","324.87"," ","190"," ","127.27"," "
"2000/01","S08000031"," ",4,"SMR04"," ","495"," ","331.9"," ","360"," ","241.38"," ","150"," ","100.58"," "
"2000/01","S08000031"," ",5,"SMR04"," ","540"," ","265.84"," ","415"," ","204.3"," ","150"," ","73.85"," "
"2000/01","S08000022"," ",1,"SMR04"," ","270"," ","1536.62"," ","185"," ","1052.87"," ","30"," ","170.74"," "
"2000/01","S08000022"," ",2,"SMR04"," ","570"," ","882.13"," ","385"," ","595.83"," ","75"," ","116.07"," "
"2000/01","S08000022"," ",3,"SMR04"," ","715"," ","648.48"," ","475"," ","430.81"," ","135"," ","122.44"," "
"2000/01","S08000022"," ",4,"SMR04"," ","485"," ","667.77"," ","295"," ","406.17"," ","90"," ","123.92"," "
"2000/01","S08000022"," ",5,"SMR04"," ","100"," ","284.85"," ","80"," ","227.88"," ","20"," ","56.97"," "
"2000/01","S08000032"," ",1,"SMR04"," ","1345"," ","844.64"," ","910"," ","571.47"," ","275"," ","172.7"," "
"2000/01","S08000032"," ",2,"SMR04"," ","925"," ","635.68"," ","645"," ","443.26"," ","240"," ","164.93"," "
"2000/01","S08000032"," ",3,"SMR04"," ","525"," ","450.11"," ","375"," ","321.51"," ","120"," ","102.88"," "
"2000/01","S08000032"," ",4,"SMR04"," ","200"," ","267.57"," ","145"," ","193.99"," ","55"," ","73.58"," "
"2000/01","S08000032"," ",5,"SMR04"," ","130"," ","226.65"," ","95"," ","165.63"," ","30"," ","52.3"," "
"2000/01","S08000024"," ",1,"SMR04"," ","820"," ","982.52"," ","550"," ","659.01"," ","125"," ","149.77"," "
"2000/01","S08000024"," ",2,"SMR04"," ","1460"," ","922.26"," ","960"," ","606.42"," ","225"," ","142.13"," "
"2000/01","S08000024"," ",3,"SMR04"," ","885"," ","694.12"," ","595"," ","466.67"," ","165"," ","129.41"," "
"2000/01","S08000024"," ",4,"SMR04"," ","815"," ","565.32"," ","540"," ","374.57"," ","185"," ","128.32"," "
"2000/01","S08000024"," ",5,"SMR04"," ","845"," ","321.21"," ","600"," ","228.08"," ","205"," ","77.93"," "
"2000/01","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000025"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000025"," ",3,"SMR04"," ","25"," ","338.16"," ","20"," ","270.53"," ","5"," ","67.63"," "
"2000/01","S08000025"," ",4,"SMR04"," ","15"," ","189.97"," ","15"," ","189.97"," ","5"," ","63.32"," "
"2000/01","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",3,"SMR04"," ","5"," ","82.26"," ","5"," ","82.26"," ","0"," ","0"," "
"2000/01","S08000026"," ",4,"SMR04"," ","35"," ","248.72"," ","25"," ","177.66"," ","5"," ","35.53"," "
"2000/01","S08000026"," ",5,"SMR04"," ","10"," ","492.61"," ","5"," ","246.31"," ","0"," ","0"," "
"2000/01","S08000030"," ",1,"SMR04"," ","665"," ","967.58"," ","460"," ","669.31"," ","100"," ","145.5"," "
"2000/01","S08000030"," ",2,"SMR04"," ","595"," ","952.21"," ","410"," ","656.15"," ","95"," ","152.03"," "
"2000/01","S08000030"," ",3,"SMR04"," ","385"," ","565.9"," ","285"," ","418.91"," ","80"," ","117.59"," "
"2000/01","S08000030"," ",4,"SMR04"," ","635"," ","533.68"," ","445"," ","374"," ","195"," ","163.89"," "
"2000/01","S08000030"," ",5,"SMR04"," ","260"," ","360.12"," ","190"," ","263.17"," ","100"," ","138.51"," "
"2000/01","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000028"," ",2,"SMR04"," ","105"," ","759.55"," ","55"," ","397.86"," ","20"," ","144.68"," "
"2000/01","S08000028"," ",3,"SMR04"," ","100"," ","771.25"," ","60"," ","462.75"," ","15"," ","115.69"," "
"2000/01","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2001/02","S08000015"," ",1,"SMR04"," ","845"," ","1017.02"," ","560"," ","674"," ","145"," ","174.52"," "
"2001/02","S08000015"," ",2,"SMR04"," ","750"," ","680.51"," ","505"," ","458.21"," ","130"," ","117.95"," "
"2001/02","S08000015"," ",3,"SMR04"," ","325"," ","481.22"," ","230"," ","340.55"," ","50"," ","74.03"," "
"2001/02","S08000015"," ",4,"SMR04"," ","230"," ","417.45"," ","165"," ","299.48"," ","45"," ","81.68"," "
"2001/02","S08000015"," ",5,"SMR04"," ","155"," ","296.03"," ","115"," ","219.64"," ","25"," ","47.75"," "
"2001/02","S08000016"," ",1,"SMR04"," ","35"," ","1124.68"," ","20"," ","642.67"," ","0"," ","0"," "
"2001/02","S08000016"," ",2,"SMR04"," ","40"," ","593.21"," ","30"," ","444.91"," ","5"," ","74.15"," "
"2001/02","S08000016"," ",3,"SMR04"," ","280"," ","779.53"," ","190"," ","528.97"," ","60"," ","167.04"," "
"2001/02","S08000016"," ",4,"SMR04"," ","245"," ","549.2"," ","170"," ","381.08"," ","45"," ","100.87"," "
